Delta	agency	region	item	verbed_by	RRact	numiterations
0.0085	good_patient	agentNP	35	punished_by	0.939817486545441	9
0.0085	good_patient	agentNP	36	recognized_by	0.678226785422981	39
0.0085	good_patient	agentNP	37	searched_by	0.812571728393347	23
0.0085	good_patient	agentNP	38	studied_by	0.61892672737545	45
0.0085	good_patient	agentNP	39	taught_by	0.918721115236533	11
0.0085	good_patient	agentNP	40	worshipped_by	0.93272058863153	8
0.0085	good_patient	mainVerb	1	accused_by	0.899305516037103	13
0.0085	good_patient	mainVerb	2	arrested_by	0.974710867858851	4
0.0085	good_patient	mainVerb	3	carried_by	0.969562073880505	4
0.0085	good_patient	mainVerb	4	convicted_by	0.978203718481825	3
0.0085	good_patient	mainVerb	5	cured_by	0.977412298721844	3
0.0085	good_patient	mainVerb	6	entertained_by	0.968938115191255	4
0.0085	good_patient	mainVerb	7	evaluated_by	0.957729834155119	6
0.0085	good_patient	mainVerb	8	fired_by	0.962562813016407	5
0.0085	good_patient	mainVerb	9	frightened_by	0.971572319551382	4
0.0085	good_patient	mainVerb	10	graded_by	0.971581861064	4
0.0085	good_patient	mainVerb	11	hired_by	0.97328031772022	4
0.0085	good_patient	mainVerb	12	hypnotized_by	0.969326051174112	4
0.0085	good_patient	mainVerb	13	instructed_by	0.973569334446887	4
0.0085	good_patient	mainVerb	14	interrogated_by	0.964837546815493	5
0.0085	good_patient	mainVerb	15	interviewed_by	0.895117705062567	13
0.0085	good_patient	mainVerb	16	invited_by	0.96153874771437	5
0.0085	good_patient	mainVerb	17	questioned_by	0.966785909895534	4
0.0085	good_patient	mainVerb	18	rescued_by	0.977551744185003	3
0.0085	good_patient	mainVerb	19	sentenced_by	0.976372568513927	3
0.0085	good_patient	mainVerb	20	served_by	0.970368500302366	4
0.0085	good_patient	mainVerb	21	shot_by	0.973986968673784	4
0.0085	good_patient	mainVerb	22	slaughtered_by	0.977311891302373	3
0.0085	good_patient	mainVerb	23	terrorized_by	0.975399949093088	3
0.0085	good_patient	mainVerb	24	tortured_by	0.977028888772389	3
0.0085	good_patient	mainVerb	25	captured_by	0.951022937637468	6
0.0085	good_patient	mainVerb	26	chased_by	0.778413390182906	27
0.0085	good_patient	mainVerb	27	devoured_by	0.859077524499668	17
0.0085	good_patient	mainVerb	28	dismissed_by	0.966908654529971	4
0.0085	good_patient	mainVerb	29	examined_by	0.893052810364327	13
0.0085	good_patient	mainVerb	30	executed_by	0.915252674264705	11
0.0085	good_patient	mainVerb	31	investigated_by	0.909318414735252	11
0.0085	good_patient	mainVerb	32	kicked_by	0.960773185294575	5
0.0085	good_patient	mainVerb	33	lectured_by	0.955555946341352	6
0.0085	good_patient	mainVerb	34	lifted_by	0.881692743776584	14
0.0085	good_patient	mainVerb	35	punished_by	0.977842392767327	3
0.0085	good_patient	mainVerb	36	recognized_by	0.868459433923232	16
0.0085	good_patient	mainVerb	37	searched_by	0.926366361624303	9
0.0085	good_patient	mainVerb	38	studied_by	0.847227773789778	19
0.0085	good_patient	mainVerb	39	taught_by	0.969594302806463	4
0.0085	good_patient	mainVerb	40	worshipped_by	0.975062160814725	3
0.0086	good_agent	verb_by	1	accused_by	0.151618247714362	20
0.0086	good_agent	verb_by	2	arrested_by	0.136591324763664	18
0.0086	good_agent	verb_by	3	carried_by	0.135271339604113	16
0.0086	good_agent	verb_by	4	convicted_by	0.16666784408104	21
0.0086	good_agent	verb_by	5	cured_by	0.196609966774376	24
0.0086	good_agent	verb_by	6	entertained_by	0.135605370770735	18
0.0086	good_agent	verb_by	7	evaluated_by	0.201674580493937	25
0.0086	good_agent	verb_by	8	fired_by	0.135156593688384	18
0.0086	good_agent	verb_by	9	frightened_by	0.156632538147991	19
0.0086	good_agent	verb_by	10	graded_by	0.173523562871247	21
0.0086	good_agent	verb_by	11	hired_by	0.144206065092694	19
0.0086	good_agent	verb_by	12	hypnotized_by	0.135690489206644	17
0.0086	good_agent	verb_by	13	instructed_by	0.163018853742063	19
0.0086	good_agent	verb_by	14	interrogated_by	0.135825131187066	16
0.0086	good_agent	verb_by	15	interviewed_by	0.139539449636911	17
0.0086	good_agent	verb_by	16	invited_by	0.154835827978878	20
0.0086	good_agent	verb_by	17	questioned_by	0.144454427458072	19
0.0086	good_agent	verb_by	18	rescued_by	0.172322415763104	21
0.0086	good_agent	verb_by	19	sentenced_by	0.164036884720529	21
0.0086	good_agent	verb_by	20	served_by	0.14436047369544	17
0.0086	good_agent	verb_by	21	shot_by	0.143755914945982	18
0.0086	good_agent	verb_by	22	slaughtered_by	0.157117219296643	20
0.0086	good_agent	verb_by	23	terrorized_by	0.165659532725612	21
0.0086	good_agent	verb_by	24	tortured_by	0.168276880874112	21
0.0086	good_agent	verb_by	25	captured_by	0.153628929336485	20
0.0086	good_agent	verb_by	26	chased_by	0.145866190109008	17
0.0086	good_agent	verb_by	27	devoured_by	0.156681133184073	19
0.0086	good_agent	verb_by	28	dismissed_by	0.133181886583291	17
0.0086	good_agent	verb_by	29	examined_by	0.144758391530608	17
0.0086	good_agent	verb_by	30	executed_by	0.223297242429826	26
0.0086	good_agent	verb_by	31	investigated_by	0.158894952974696	20
0.0086	good_agent	verb_by	32	kicked_by	0.153599454620175	18
0.0086	good_agent	verb_by	33	lectured_by	0.143136942639133	17
0.0086	good_agent	verb_by	34	lifted_by	0.129376980981417	17
0.0086	good_agent	verb_by	35	punished_by	0.182953599469266	23
0.0086	good_agent	verb_by	36	recognized_by	0.15047871459526	20
0.0086	good_agent	verb_by	37	searched_by	0.114542126430163	15
0.0086	good_agent	verb_by	38	studied_by	0.143824761530488	19
0.0086	good_agent	verb_by	39	taught_by	0.139270274174894	18
0.0086	good_agent	verb_by	40	worshipped_by	0.195909994597851	23
0.0086	good_agent	agentNP	1	accused_by	0.314605499524302	38
0.0086	good_agent	agentNP	2	arrested_by	0.260302677990362	33
0.0086	good_agent	agentNP	3	carried_by	0.23764093800054	30
0.0086	good_agent	agentNP	4	convicted_by	0.518885498547621	57
0.0086	good_agent	agentNP	5	cured_by	0.598691346073503	47
0.0086	good_agent	agentNP	6	entertained_by	0.331840705989236	40
0.0086	good_agent	agentNP	7	evaluated_by	0.617804212462168	45
0.0086	good_agent	agentNP	8	fired_by	0.265547476880163	34
0.0086	good_agent	agentNP	9	frightened_by	0.428726069860317	50
0.0086	good_agent	agentNP	10	graded_by	0.237729557828717	29
0.0086	good_agent	agentNP	11	hired_by	0.300281043868893	38
0.0086	good_agent	agentNP	12	hypnotized_by	0.201391327374849	26
0.0086	good_agent	agentNP	13	instructed_by	0.405928807390971	49
0.0086	good_agent	agentNP	14	interrogated_by	0.321338716250614	39
0.0086	good_agent	agentNP	15	interviewed_by	0.20365424856929	24
0.0086	good_agent	agentNP	16	invited_by	0.116508920301059	14
0.0086	good_agent	agentNP	17	questioned_by	0.275162425722473	32
0.0086	good_agent	agentNP	18	rescued_by	0.331566732589131	41
0.0086	good_agent	agentNP	19	sentenced_by	0.289880245925543	34
0.0086	good_agent	agentNP	20	served_by	0.197948367837009	25
0.0086	good_agent	agentNP	21	shot_by	0.162258689010967	19
0.0086	good_agent	agentNP	22	slaughtered_by	0.237748349038471	29
0.0086	good_agent	agentNP	23	terrorized_by	0.250435610673521	32
0.0086	good_agent	agentNP	24	tortured_by	0.152539691667417	21
0.0086	good_agent	agentNP	25	captured_by	0.266537469126706	34
0.0086	good_agent	agentNP	26	chased_by	0.167014831419772	21
0.0086	good_agent	agentNP	27	devoured_by	0.25969483214876	31
0.0086	good_agent	agentNP	28	dismissed_by	0.172166360368657	21
0.0086	good_agent	agentNP	29	examined_by	0.342763952025154	42
0.0086	good_agent	agentNP	30	executed_by	0.595917409249855	48
0.0086	good_agent	agentNP	31	investigated_by	0.375749072665875	45
0.0086	good_agent	agentNP	32	kicked_by	0.144467032678301	19
0.0086	good_agent	agentNP	33	lectured_by	0.210595389704608	26
0.0086	good_agent	agentNP	34	lifted_by	0.237374140201705	31
0.0086	good_agent	agentNP	35	punished_by	0.569944408951037	51
0.0086	good_agent	agentNP	36	recognized_by	0.305157183270286	37
0.0086	good_agent	agentNP	37	searched_by	0.24632334407298	29
0.0086	good_agent	agentNP	38	studied_by	0.229211546469205	28
0.0086	good_agent	agentNP	39	taught_by	0.267010539404012	33
0.0086	good_agent	agentNP	40	worshipped_by	0.612652181370639	46
0.0086	good_agent	mainVerb	1	accused_by	0.768816614497778	28
0.0086	good_agent	mainVerb	2	arrested_by	0.746293081480102	30
0.0086	good_agent	mainVerb	3	carried_by	0.734468496256722	31
0.0086	good_agent	mainVerb	4	convicted_by	0.802183041530456	24
0.0086	good_agent	mainVerb	5	cured_by	0.828256828436434	21
0.0086	good_agent	mainVerb	6	entertained_by	0.767839989533257	27
0.0086	good_agent	mainVerb	7	evaluated_by	0.835350454573418	20
0.0086	good_agent	mainVerb	8	fired_by	0.749432997996906	30
0.0086	good_agent	mainVerb	9	frightened_by	0.789933996639856	25
0.0086	good_agent	mainVerb	10	graded_by	0.738089618685244	31
0.0086	good_agent	mainVerb	11	hired_by	0.76147142538276	28
0.0086	good_agent	mainVerb	12	hypnotized_by	0.712582937826799	34
0.0086	good_agent	mainVerb	13	instructed_by	0.787856958329984	25
0.0086	good_agent	mainVerb	14	interrogated_by	0.767198509654764	28
0.0086	good_agent	mainVerb	15	interviewed_by	0.715929307451761	34
0.0086	good_agent	mainVerb	16	invited_by	0.611290206190717	46
0.0086	good_agent	mainVerb	17	questioned_by	0.753105362428621	29
0.0086	good_agent	mainVerb	18	rescued_by	0.775283934384547	27
0.0086	good_agent	mainVerb	19	sentenced_by	0.759310101101285	28
0.0086	good_agent	mainVerb	20	served_by	0.70888709369396	34
0.0086	good_agent	mainVerb	21	shot_by	0.673756005799147	38
0.0086	good_agent	mainVerb	22	slaughtered_by	0.735938667462519	31
0.0086	good_agent	mainVerb	23	terrorized_by	0.743166157587678	30
0.0086	good_agent	mainVerb	24	tortured_by	0.660580127060428	41
0.0086	good_agent	mainVerb	25	captured_by	0.752797247014812	30
0.0086	good_agent	mainVerb	26	chased_by	0.682513719500133	38
0.0086	good_agent	mainVerb	27	devoured_by	0.750252066234101	30
0.0086	good_agent	mainVerb	28	dismissed_by	0.686194367143545	37
0.0086	good_agent	mainVerb	29	examined_by	0.773376072237186	27
0.0086	good_agent	mainVerb	30	executed_by	0.834577701251673	20
0.0086	good_agent	mainVerb	31	investigated_by	0.782459725445344	26
0.0086	good_agent	mainVerb	32	kicked_by	0.653512754960239	41
0.0086	good_agent	mainVerb	33	lectured_by	0.719081287576866	33
0.0086	good_agent	mainVerb	34	lifted_by	0.733583106400781	31
0.0086	good_agent	mainVerb	35	punished_by	0.816275721544508	22
0.0086	good_agent	mainVerb	36	recognized_by	0.765258590467557	28
0.0086	good_agent	mainVerb	37	searched_by	0.737934700345204	31
0.0086	good_agent	mainVerb	38	studied_by	0.733195936497505	32
0.0086	good_agent	mainVerb	39	taught_by	0.751125241698525	30
0.0086	good_agent	mainVerb	40	worshipped_by	0.83403177652358	20
0.0086	good_patient	verb_by	1	accused_by	0.335119768226226	41
0.0086	good_patient	verb_by	2	arrested_by	0.756265833978935	30
0.0086	good_patient	verb_by	3	carried_by	0.721475490983343	33
0.0086	good_patient	verb_by	4	convicted_by	0.794781212583028	27
0.0086	good_patient	verb_by	5	cured_by	0.79175434809498	27
0.0086	good_patient	verb_by	6	entertained_by	0.711759906074343	36
0.0086	good_patient	verb_by	7	evaluated_by	0.592299210649279	49
0.0086	good_patient	verb_by	8	fired_by	0.655975165829508	42
0.0086	good_patient	verb_by	9	frightened_by	0.720119934795589	35
0.0086	good_patient	verb_by	10	graded_by	0.728695505671435	32
0.0086	good_patient	verb_by	11	hired_by	0.733629940863725	32
0.0086	good_patient	verb_by	12	hypnotized_by	0.708654315708844	35
0.0086	good_patient	verb_by	13	instructed_by	0.746769850960684	31
0.0086	good_patient	verb_by	14	interrogated_by	0.663232685801335	41
0.0086	good_patient	verb_by	15	interviewed_by	0.339598146390581	41
0.0086	good_patient	verb_by	16	invited_by	0.654292827165637	41
0.0086	good_patient	verb_by	17	questioned_by	0.678568857048176	39
0.0086	good_patient	verb_by	18	rescued_by	0.77839395116209	27
0.0086	good_patient	verb_by	19	sentenced_by	0.791651847647043	26
0.0086	good_patient	verb_by	20	served_by	0.70013470337503	35
0.0086	good_patient	verb_by	21	shot_by	0.756065055680751	31
0.0086	good_patient	verb_by	22	slaughtered_by	0.800156628626032	26
0.0086	good_patient	verb_by	23	terrorized_by	0.771086064750023	27
0.0086	good_patient	verb_by	24	tortured_by	0.776921992130816	26
0.0086	good_patient	verb_by	25	captured_by	0.557780956591041	52
0.0086	good_patient	verb_by	26	chased_by	0.256943672323857	30
0.0086	good_patient	verb_by	27	devoured_by	0.237709357809412	30
0.0086	good_patient	verb_by	28	dismissed_by	0.690079483335073	37
0.0086	good_patient	verb_by	29	examined_by	0.325733471122833	38
0.0086	good_patient	verb_by	30	executed_by	0.400237574059664	48
0.0086	good_patient	verb_by	31	investigated_by	0.378065859596436	44
0.0086	good_patient	verb_by	32	kicked_by	0.655796182040437	41
0.0086	good_patient	verb_by	33	lectured_by	0.591096872662003	49
0.0086	good_patient	verb_by	34	lifted_by	0.289608399225629	36
0.0086	good_patient	verb_by	35	punished_by	0.776688304586061	27
0.0086	good_patient	verb_by	36	recognized_by	0.246204830566566	31
0.0086	good_patient	verb_by	37	searched_by	0.469885478377536	55
0.0086	good_patient	verb_by	38	studied_by	0.220855101182183	27
0.0086	good_patient	verb_by	39	taught_by	0.690692678411451	36
0.0086	good_patient	verb_by	40	worshipped_by	0.777588801488073	28
0.0086	good_patient	agentNP	1	accused_by	0.747908350337033	30
0.0086	good_patient	agentNP	2	arrested_by	0.928643562498885	9
0.0086	good_patient	agentNP	3	carried_by	0.917732126777269	10
0.0086	good_patient	agentNP	4	convicted_by	0.939717404289517	8
0.0086	good_patient	agentNP	5	cured_by	0.937640886887639	8
0.0086	good_patient	agentNP	6	entertained_by	0.916640946788043	10
0.0086	good_patient	agentNP	7	evaluated_by	0.882910966759811	15
0.0086	good_patient	agentNP	8	fired_by	0.898416170630496	12
0.0086	good_patient	agentNP	9	frightened_by	0.921846038026308	10
0.0086	good_patient	agentNP	10	graded_by	0.919582046754018	10
0.0086	good_patient	agentNP	11	hired_by	0.926740626123326	10
0.0086	good_patient	agentNP	12	hypnotized_by	0.917534266322851	11
0.0086	good_patient	agentNP	13	instructed_by	0.925436440664644	9
0.0086	good_patient	agentNP	14	interrogated_by	0.90419816442524	12
0.0086	good_patient	agentNP	15	interviewed_by	0.741801353073778	31
0.0086	good_patient	agentNP	16	invited_by	0.890682312783944	15
0.0086	good_patient	agentNP	17	questioned_by	0.912334511691156	12
0.0086	good_patient	agentNP	18	rescued_by	0.93860303166902	9
0.0086	good_patient	agentNP	19	sentenced_by	0.934139496817165	8
0.0086	good_patient	agentNP	20	served_by	0.911194194815824	11
0.0086	good_patient	agentNP	21	shot_by	0.925031491771883	10
0.0086	good_patient	agentNP	22	slaughtered_by	0.936149796236171	8
0.0086	good_patient	agentNP	23	terrorized_by	0.933113617427106	9
0.0086	good_patient	agentNP	24	tortured_by	0.923908925585097	9
0.0086	good_patient	agentNP	25	captured_by	0.865914844768286	17
0.0086	good_patient	agentNP	26	chased_by	0.580366465206034	50
0.0086	good_patient	agentNP	27	devoured_by	0.653614633309193	41
0.0086	good_patient	agentNP	28	dismissed_by	0.911599440210048	12
0.0086	good_patient	agentNP	29	examined_by	0.74529823914514	31
0.0086	good_patient	agentNP	30	executed_by	0.78126844309947	26
0.0086	good_patient	agentNP	31	investigated_by	0.775022938245574	27
0.0086	good_patient	agentNP	32	kicked_by	0.891547949819485	13
0.0086	good_patient	agentNP	33	lectured_by	0.879304989585632	16
0.0086	good_patient	agentNP	34	lifted_by	0.714121953858802	34
0.0086	good_patient	agentNP	35	punished_by	0.939817486545441	9
0.0086	good_patient	agentNP	36	recognized_by	0.674325222898751	38
0.0086	good_patient	agentNP	37	searched_by	0.814121203052622	23
0.0086	good_patient	agentNP	38	studied_by	0.61892672737545	45
0.0086	good_patient	agentNP	39	taught_by	0.910653413376178	11
0.0086	good_patient	agentNP	40	worshipped_by	0.93272058863153	8
0.0086	good_patient	mainVerb	1	accused_by	0.897307786011531	12
0.0086	good_patient	mainVerb	2	arrested_by	0.974710867858851	4
0.0086	good_patient	mainVerb	3	carried_by	0.969562073880505	4
0.0086	good_patient	mainVerb	4	convicted_by	0.978203718481825	3
0.0086	good_patient	mainVerb	5	cured_by	0.977412298721844	3
0.0086	good_patient	mainVerb	6	entertained_by	0.968938115191255	4
0.0086	good_patient	mainVerb	7	evaluated_by	0.957729834155119	6
0.0086	good_patient	mainVerb	8	fired_by	0.962562813016407	5
0.0086	good_patient	mainVerb	9	frightened_by	0.971572319551382	4
0.0086	good_patient	mainVerb	10	graded_by	0.971581861064	4
0.0086	good_patient	mainVerb	11	hired_by	0.97328031772022	4
0.0086	good_patient	mainVerb	12	hypnotized_by	0.969326051174112	4
0.0086	good_patient	mainVerb	13	instructed_by	0.973569334446887	4
0.0086	good_patient	mainVerb	14	interrogated_by	0.964837546815493	5
0.0086	good_patient	mainVerb	15	interviewed_by	0.895117705062567	13
0.0086	good_patient	mainVerb	16	invited_by	0.96153874771437	5
0.0086	good_patient	mainVerb	17	questioned_by	0.966785909895534	4
0.0086	good_patient	mainVerb	18	rescued_by	0.977551744185003	3
0.0086	good_patient	mainVerb	19	sentenced_by	0.976372568513927	3
0.0086	good_patient	mainVerb	20	served_by	0.966878535698255	4
0.0086	good_patient	mainVerb	21	shot_by	0.973986968673784	4
0.0086	good_patient	mainVerb	22	slaughtered_by	0.977311891302373	3
0.0086	good_patient	mainVerb	23	terrorized_by	0.975399949093088	3
0.0086	good_patient	mainVerb	24	tortured_by	0.975348573992139	4
0.0086	good_patient	mainVerb	25	captured_by	0.949383379112701	6
0.0086	good_patient	mainVerb	26	chased_by	0.845149543483225	19
0.0086	good_patient	mainVerb	27	devoured_by	0.859077524499668	17
0.0086	good_patient	mainVerb	28	dismissed_by	0.966908654529971	4
0.0086	good_patient	mainVerb	29	examined_by	0.89732012299797	13
0.0086	good_patient	mainVerb	30	executed_by	0.915252674264705	11
0.0086	good_patient	mainVerb	31	investigated_by	0.910905217613866	11
0.0086	good_patient	mainVerb	32	kicked_by	0.960773185294575	5
0.0086	good_patient	mainVerb	33	lectured_by	0.955555946341352	6
0.0086	good_patient	mainVerb	34	lifted_by	0.881692743776584	14
0.0086	good_patient	mainVerb	35	punished_by	0.977842392767327	3
0.0086	good_patient	mainVerb	36	recognized_by	0.866621143221765	16
0.0086	good_patient	mainVerb	37	searched_by	0.927255382091759	9
0.0086	good_patient	mainVerb	38	studied_by	0.845437518844865	18
0.0086	good_patient	mainVerb	39	taught_by	0.966177964469701	4
0.0086	good_patient	mainVerb	40	worshipped_by	0.975062160814725	3
0.0087	good_agent	verb_by	1	accused_by	0.164586837409298	19
0.0087	good_agent	verb_by	2	arrested_by	0.136591324763664	18
0.0087	good_agent	verb_by	3	carried_by	0.135271339604113	16
0.0087	good_agent	verb_by	4	convicted_by	0.16666784408104	21
0.0087	good_agent	verb_by	5	cured_by	0.196609966774376	24
0.0087	good_agent	verb_by	6	entertained_by	0.147893893127669	17
0.0087	good_agent	verb_by	7	evaluated_by	0.201674580493937	25
0.0087	good_agent	verb_by	8	fired_by	0.135156593688384	18
0.0087	good_agent	verb_by	9	frightened_by	0.156632538147991	19
0.0087	good_agent	verb_by	10	graded_by	0.173523562871247	21
0.0087	good_agent	verb_by	11	hired_by	0.144206065092694	19
0.0087	good_agent	verb_by	12	hypnotized_by	0.135690489206644	17
0.0087	good_agent	verb_by	13	instructed_by	0.163018853742063	19
0.0087	good_agent	verb_by	14	interrogated_by	0.135825131187066	16
0.0087	good_agent	verb_by	15	interviewed_by	0.139539449636911	17
0.0087	good_agent	verb_by	16	invited_by	0.154835827978878	20
0.0087	good_agent	verb_by	17	questioned_by	0.144454427458072	19
0.0087	good_agent	verb_by	18	rescued_by	0.172322415763104	21
0.0087	good_agent	verb_by	19	sentenced_by	0.173092075444996	20
0.0087	good_agent	verb_by	20	served_by	0.14436047369544	17
0.0087	good_agent	verb_by	21	shot_by	0.143755914945982	18
0.0087	good_agent	verb_by	22	slaughtered_by	0.157117219296643	20
0.0087	good_agent	verb_by	23	terrorized_by	0.165659532725612	21
0.0087	good_agent	verb_by	24	tortured_by	0.168276880874112	21
0.0087	good_agent	verb_by	25	captured_by	0.164982916797179	19
0.0087	good_agent	verb_by	26	chased_by	0.145866190109008	17
0.0087	good_agent	verb_by	27	devoured_by	0.156681133184073	19
0.0087	good_agent	verb_by	28	dismissed_by	0.133181886583291	17
0.0087	good_agent	verb_by	29	examined_by	0.144758391530608	17
0.0087	good_agent	verb_by	30	executed_by	0.223297242429826	26
0.0087	good_agent	verb_by	31	investigated_by	0.158894952974696	20
0.0087	good_agent	verb_by	32	kicked_by	0.153599454620175	18
0.0087	good_agent	verb_by	33	lectured_by	0.143136942639133	17
0.0087	good_agent	verb_by	34	lifted_by	0.129376980981417	17
0.0087	good_agent	verb_by	35	punished_by	0.182953599469266	23
0.0087	good_agent	verb_by	36	recognized_by	0.164407129830937	19
0.0087	good_agent	verb_by	37	searched_by	0.114542126430163	15
0.0087	good_agent	verb_by	38	studied_by	0.143824761530488	19
0.0087	good_agent	verb_by	39	taught_by	0.139270274174894	18
0.0087	good_agent	verb_by	40	worshipped_by	0.195909994597851	23
0.0087	good_agent	agentNP	1	accused_by	0.387435723332925	45
0.0087	good_agent	agentNP	2	arrested_by	0.260302677990362	33
0.0087	good_agent	agentNP	3	carried_by	0.23764093800054	30
0.0087	good_agent	agentNP	4	convicted_by	0.517972653893699	56
0.0087	good_agent	agentNP	5	cured_by	0.598691346073503	47
0.0087	good_agent	agentNP	6	entertained_by	0.403439046618997	47
0.0087	good_agent	agentNP	7	evaluated_by	0.617804212462168	45
0.0087	good_agent	agentNP	8	fired_by	0.265547476880163	34
0.0087	good_agent	agentNP	9	frightened_by	0.428726069860317	50
0.0087	good_agent	agentNP	10	graded_by	0.237729557828717	29
0.0087	good_agent	agentNP	11	hired_by	0.319605499175831	37
0.0087	good_agent	agentNP	12	hypnotized_by	0.201391327374849	26
0.0087	good_agent	agentNP	13	instructed_by	0.414004318913807	48
0.0087	good_agent	agentNP	14	interrogated_by	0.321338716250614	39
0.0087	good_agent	agentNP	15	interviewed_by	0.20365424856929	24
0.0087	good_agent	agentNP	16	invited_by	0.116508920301059	14
0.0087	good_agent	agentNP	17	questioned_by	0.275162425722473	32
0.0087	good_agent	agentNP	18	rescued_by	0.347656386019239	40
0.0087	good_agent	agentNP	19	sentenced_by	0.320391733684673	37
0.0087	good_agent	agentNP	20	served_by	0.197948367837009	25
0.0087	good_agent	agentNP	21	shot_by	0.162258689010967	19
0.0087	good_agent	agentNP	22	slaughtered_by	0.237748349038471	29
0.0087	good_agent	agentNP	23	terrorized_by	0.250435610673521	32
0.0087	good_agent	agentNP	24	tortured_by	0.152539691667417	21
0.0087	good_agent	agentNP	25	captured_by	0.317713280686961	37
0.0087	good_agent	agentNP	26	chased_by	0.167014831419772	21
0.0087	good_agent	agentNP	27	devoured_by	0.25969483214876	31
0.0087	good_agent	agentNP	28	dismissed_by	0.172166360368657	21
0.0087	good_agent	agentNP	29	examined_by	0.342763952025154	42
0.0087	good_agent	agentNP	30	executed_by	0.592617207642156	47
0.0087	good_agent	agentNP	31	investigated_by	0.375749072665875	45
0.0087	good_agent	agentNP	32	kicked_by	0.144467032678301	19
0.0087	good_agent	agentNP	33	lectured_by	0.210595389704608	26
0.0087	good_agent	agentNP	34	lifted_by	0.237374140201705	31
0.0087	good_agent	agentNP	35	punished_by	0.567802648444279	50
0.0087	good_agent	agentNP	36	recognized_by	0.376020100278253	44
0.0087	good_agent	agentNP	37	searched_by	0.24632334407298	29
0.0087	good_agent	agentNP	38	studied_by	0.229211546469205	28
0.0087	good_agent	agentNP	39	taught_by	0.267010539404012	33
0.0087	good_agent	agentNP	40	worshipped_by	0.610372139531557	45
0.0087	good_agent	mainVerb	1	accused_by	0.785519736397342	25
0.0087	good_agent	mainVerb	2	arrested_by	0.746293081480102	30
0.0087	good_agent	mainVerb	3	carried_by	0.734468496256722	31
0.0087	good_agent	mainVerb	4	convicted_by	0.801105279719437	23
0.0087	good_agent	mainVerb	5	cured_by	0.82698399620734	20
0.0087	good_agent	mainVerb	6	entertained_by	0.783867078947942	25
0.0087	good_agent	mainVerb	7	evaluated_by	0.835350454573418	20
0.0087	good_agent	mainVerb	8	fired_by	0.749432997996906	30
0.0087	good_agent	mainVerb	9	frightened_by	0.789933996639856	25
0.0087	good_agent	mainVerb	10	graded_by	0.738089618685244	31
0.0087	good_agent	mainVerb	11	hired_by	0.766097307406941	27
0.0087	good_agent	mainVerb	12	hypnotized_by	0.712582937826799	34
0.0087	good_agent	mainVerb	13	instructed_by	0.789390049616378	25
0.0087	good_agent	mainVerb	14	interrogated_by	0.767198509654764	28
0.0087	good_agent	mainVerb	15	interviewed_by	0.715929307451761	34
0.0087	good_agent	mainVerb	16	invited_by	0.611290206190717	46
0.0087	good_agent	mainVerb	17	questioned_by	0.753105362428621	29
0.0087	good_agent	mainVerb	18	rescued_by	0.777755132578164	26
0.0087	good_agent	mainVerb	19	sentenced_by	0.77139633060985	27
0.0087	good_agent	mainVerb	20	served_by	0.70888709369396	34
0.0087	good_agent	mainVerb	21	shot_by	0.673756005799147	38
0.0087	good_agent	mainVerb	22	slaughtered_by	0.735938667462519	31
0.0087	good_agent	mainVerb	23	terrorized_by	0.743166157587678	30
0.0087	good_agent	mainVerb	24	tortured_by	0.655994098685437	40
0.0087	good_agent	mainVerb	25	captured_by	0.769638084704178	27
0.0087	good_agent	mainVerb	26	chased_by	0.682513719500133	38
0.0087	good_agent	mainVerb	27	devoured_by	0.750252066234101	30
0.0087	good_agent	mainVerb	28	dismissed_by	0.686194367143545	37
0.0087	good_agent	mainVerb	29	examined_by	0.773376072237186	27
0.0087	good_agent	mainVerb	30	executed_by	0.833646765418921	20
0.0087	good_agent	mainVerb	31	investigated_by	0.782459725445344	26
0.0087	good_agent	mainVerb	32	kicked_by	0.653512754960239	41
0.0087	good_agent	mainVerb	33	lectured_by	0.719081287576866	33
0.0087	good_agent	mainVerb	34	lifted_by	0.733583106400781	31
0.0087	good_agent	mainVerb	35	punished_by	0.815763537578432	22
0.0087	good_agent	mainVerb	36	recognized_by	0.783276554134806	25
0.0087	good_agent	mainVerb	37	searched_by	0.737934700345204	31
0.0087	good_agent	mainVerb	38	studied_by	0.733195936497505	32
0.0087	good_agent	mainVerb	39	taught_by	0.751125241698525	30
0.0087	good_agent	mainVerb	40	worshipped_by	0.833034389439742	20
0.0087	good_patient	verb_by	1	accused_by	0.345769909890443	40
0.0087	good_patient	verb_by	2	arrested_by	0.756265833978935	30
0.0087	good_patient	verb_by	3	carried_by	0.721475490983343	33
0.0087	good_patient	verb_by	4	convicted_by	0.775936254774967	26
0.0087	good_patient	verb_by	5	cured_by	0.79175434809498	27
0.0087	good_patient	verb_by	6	entertained_by	0.697825763965161	35
0.0087	good_patient	verb_by	7	evaluated_by	0.586387709008315	48
0.0087	good_patient	verb_by	8	fired_by	0.646119492666228	41
0.0087	good_patient	verb_by	9	frightened_by	0.705402926756975	34
0.0087	good_patient	verb_by	10	graded_by	0.728695505671435	32
0.0087	good_patient	verb_by	11	hired_by	0.733629940863725	32
0.0087	good_patient	verb_by	12	hypnotized_by	0.708654315708844	35
0.0087	good_patient	verb_by	13	instructed_by	0.746769850960684	31
0.0087	good_patient	verb_by	14	interrogated_by	0.652889293883401	40
